Unit,Date,Production Potential,Gross Oil Production,Net Oil Production,Oil_Losses,Class,Oil_Salinity,BSW_Outlet,Produced Water,Discharged Water,Oil Content in Discharged Water,Total WI,Target WI,WI Losses,Produced Gas,Gas Injection,Target GI,Import Gas,Gas Export,HP Fuel Gas,LP Fuel Gas,HP Flare,LP Flare,Fuel Gas,Flare,Flare Commulative
Unit_1,1/16/2024,25922.15,26113.43,26095.15,0,Normal,62,0.07,6.49,0,0,7224.33,7250,25.67,5894096,5123796,5123796,0,0,585343,,,196672,585343,196672,
Unit_1,1/17/2024,25922.15,26094.16,26078.5,0,Normal,59,0.06,6.48,0,0,7210.87,7250,39.13,5879257,5153524,5153524,0,0,555074,,,182385,555074,182385,
Unit_1,1/18/2024,25922.15,26119.26,26100.97,0,Normal,69.2,0.07,6.5,0,0,7211.59,7250,38.41,5905993,5268331,5268331,0,0,552986,,,96389,552986,96389,
Unit_1,1/19/2024,25922.15,26091.02,26072.75,0,Normal,64,0.07,6.48,0,0,7201.00,7250,49,5837637.84,4928048,4928048,0,6200.95,581097,,,333970,581097,333970,
Unit_1,1/20/2024,25922.15,26087.98,26072.32,0,Normal,63.8,0.06,6.48,0,0,7183.79,7250,66.21,5890068.96,4952514,4952514,0,6.85,723728,,,225473,723728,225473,
Unit_1,1/21/2024,25922.15,25950.04,25934.46,0,Normal,64.4,0.06,6.45,0,0,6536.14,7250,713.86,6000782,5382080,5382080,0,0,592893,,,37576,592893,37576,
Unit_1,1/22/2024,25922.15,25988.75,25970.55,0,Normal,62,0.07,6.46,0,0,7173.58,7250,76.42,5982061,5388367,5388367,0,0,577184,,,28297,577184,28297,
Unit_1,1/23/2024,25922.15,25919.58,25901.43,20.72,Normal,63.2,0.07,6.44,0,0,3863.55,7250,3386.45,5904153,5068435,5068435,0,0,523971,,,323524,523971,323524,
Unit_1,1/24/2024,25922.15,25970.67,25939.5,0,Normal,63.2,0.12,6.46,0,0,5382.46,7250,1867.54,6011621,5440324,5440324,0,0,556627,,,26503,556627,26503,
Unit_1,1/25/2024,25922.15,17818.14,17780.72,8141.43,HighLoss,54.9,0.21,4.33,0,0,1394.18,7250,5855.82,3998052.18,3077790.68,3077790.68,0,1,319681,,,610992,319681,610992,
Unit_1,1/26/2024,25922.15,17380.08,17369.65,8552.5,HighLoss,56.6,0.06,4.23,0,0,257.50,7250,6992.5,3771815.79,2829138.29,2829138.29,0,8,395548,,,558635,395548,558635,
Unit_1,1/27/2024,25922.15,403.83,403.63,25518.52,HighLoss,55.5,0.05,0.09,0,0,0.00,7250,7250,104661.72,0,0,0,0,11,,,105985,11,105985,
Unit_1,1/28/2024,25922.15,22543.07,22509.25,3412.9,HighLoss,51.2,0.15,5.58,0,0,492.41,7250,6757.59,5170545.77,4436583.32,4436583.32,0,0,467668,,,278018,467668,278018,
Unit_1,1/29/2024,25922.15,25898.59,25883.05,39.1,Normal,51.1,0.06,6.44,0,0,1794.00,7250,5456,6063045,5422401,5422401,0,0,548696,,,103440,548696,103440,
Unit_1,1/30/2024,25922.15,25908.46,25890.32,31.83,Normal,55.5,0.07,6.44,0,0,6202.54,7250,1047.46,6072106,5487832,5487832,0,0,569822,,,26033,569822,26033,
Unit_1,1/31/2024,25922.15,25943.85,25904.93,17.22,Normal,55.2,0.15,6.44,0,0,4821.04,7250,2428.96,6054318,5456346,5456346,0,0,546346,,,63195,546346,63195,
Unit_1,2/1/2024,25922.15,26049.38,25992.07,0,Normal,58,0.22,6.46,0,0,6325.25,7250,924.75,6001182,5351239,5351239,0,0,572588,,,88980,572588,88980,
Unit_1,2/2/2024,25922.15,26056.6,26007.09,0,Normal,59,0.19,6.47,0,0,5692.04,6400,707.96,5909587,3977507,3977507,0,1018847,711092,,,213742,711092,213742,
Unit_1,2/3/2024,25922.15,25944.22,25905.3,16.85,Normal,54,0.15,6.44,0,0,6136.99,6400,263.01,6054502.19,4006361,4006361,,1167582,736391,,,144168.19,736391,144168.19,
Unit_1,2/4/2024,25922.15,26017.36,26001.74,0,Normal,55,0.06,6.47,0,0,6257.47,6400,142.53,6301402.12,4148971,4148971,,951495,715860,,,485076.12,715860,485076.12,
Unit_1,2/5/2024,25922.15,25785.05,25767,155.15,Normal,58,0.07,7.85,0,0,2891.26,6400,3508.74,6062635.48,4716220,4716220,0,0,510392,,,836023.48,510392,836023.48,
Unit_1,2/6/2024,25922.15,25835.12,25814.45,107.7,Normal,59,0.08,7.86,0,0,3134.97,6400,3265.03,5944595,4740160,4740160,0,0,572558,,,643420,572558,643420,
Unit_1,2/7/2024,25922.15,26046.71,26002.43,0,Normal,58,0.17,7.92,0,0,6328.46,6400,71.54,5938039,5083754,5083754,0,0,653009,,,212857,653009,212857,
Unit_1,2/8/2024,25922.15,26065.21,25994.83,0,Normal,60,0.27,7.91,0,0,6335.75,6400,64.25,5940292,5232372,5232372,0,0,551808,,,167697,551808,167697,
Unit_1,2/9/2024,25695.58,25937.39,25916.64,0,Normal,52,0.08,7.89,0,0,2636.95,6400,3763.05,5906598,5017507,5017507,0,45159,587761,,,267743,587761,267743,
Unit_1,2/10/2024,25695.58,26016.77,25998.55,0,Normal,62,0.07,7.92,0,0,6583.49,6400,-183.49,5900264,3928433,3928433,0,1211210,738442,,,33829,738442,33829,
Unit_1,2/11/2024,25695.58,26016.99,25996.17,0,Normal,50,0.08,7.91,0,0,6558.62,6400,-158.62,5942896,4931029,4931029,0,318643,666760,,,38113,666760,38113,
Unit_1,2/12/2024,25695.58,26007.62,25968.6,0,Normal,60,0.15,7.91,0,0,6150.44,6400,249.56,5942078,5302487,5302487,0,0,553952,,,97296,553952,97296,
Unit_1,2/13/2024,25695.58,26037.78,25972.68,0,Normal,58,0.25,7.91,0,0,4811.69,8280,3468.31,5942451,5215592,5215592,0,0,710464,,,28050,710464,28050,
Unit_1,2/14/2024,25695.58,26021.96,25995.93,0,Normal,57.2,0.1,7.91,0,0,7068.95,8280,1211.05,5938353,5083554,5083554,0,112930,725054,,,28463,725054,28463,
Unit_1,2/15/2024,25695.58,25995.54,25977.34,0,Normal,54.6,0.07,7.91,0,0,8326.79,8280,-46.79,5923732,4615114,4615114,0,611152,650390,,,58739,650390,58739,
Unit_1,2/16/2024,25695.58,25992.66,25971.86,0,Normal,50.8,0.08,7.91,0,0,8292.37,8280,-12.37,5930932,5299833,5299833,0,0,580524,,,62186,580524,62186,
Unit_1,2/17/2024,25695.58,26009.12,25990.91,0,Normal,54,0.07,7.91,0,0,8289.56,8280,-9.56,5929617,4881029,4881029,0,305539,726277,,,28396,726277,28396,
Unit_1,2/18/2024,25695.58,25986.49,25968.29,0,Normal,53.2,0.07,7.91,0,0,8280.31,8280,-0.31,5903920,3915456,3915456,0,1245914,725184,,,28985,725184,28985,
Unit_1,2/19/2024,25695.58,26002.58,25986.97,0,Normal,54,0.06,7.91,0,0,8272.94,8280,7.06,5949472,5179423,5179423,0,22775,729368,,,29514,729368,29514,
Unit_1,2/20/2024,25695.58,26001.81,25986.2,0,Normal,52.2,0.06,7.87,0,0,8268.49,8280,11.51,5936608,5154025,5154025,0,48262,718085,,,27805,718085,27805,
Unit_1,2/21/2024,25695.58,25986.64,25971.04,0,Normal,51.2,0.06,7.86,0,0,8271.08,8280,8.92,5917288,4829071,4829071,0,332860,737736,,,29211,737736,29211,
Unit_1,2/22/2024,25695.58,25971.76,25953.57,0,Normal,53,0.07,7.86,0,0,8276.62,8280,3.38,5911026,4760696,4760696,0,329220,723529,,,109186,723529,109186,
Unit_1,2/23/2024,25695.58,25981.32,25963.13,0,Normal,54.8,0.07,7.86,0,0,8277.00,8280,3,5915878,4740575,4740575,0,442583,716557,,,27806,716557,27806,
Unit_1,2/24/2024,25695.58,25980.67,25962.48,0,Normal,58,0.07,6.45,0,0,8272.31,8280,7.69,5916452,4459228,4459228,0,724062,717605,,,27196,717605,27196,
Unit_1,2/25/2024,25695.58,25967.56,25949.38,0,Normal,48.8,0.07,6.45,0,0,8270.48,8280,9.52,5927316,4578058,4578058,0,606350,726005,,,28511,726005,28511,
Unit_1,2/26/2024,25695.58,25988.8,25973.2,0,Normal,48.6,0.06,6.45,0,0,8270.42,8280,9.58,5923952,4594420,4594420,0,582012,730649,,,28518,730649,28518,
Unit_1,2/27/2024,25695.58,26069.39,26051.14,0,Normal,49.6,0.07,6.46,0,0,8281.01,7250,-1031.01,5918159,4453120,4453120,0,698176,747908,,,30599,747908,30599,
Unit_1,2/28/2024,25695.58,26467.74,26441.27,0,Normal,49.3,0.1,6.57,0,0,8280.92,7452,-828.92,5924865,4674910,4674910,0,504549,725151,,,31869,725151,31869,
Unit_1,2/29/2024,25695.58,26094.78,26071.29,0,Normal,50.2,0.09,6.47,0,0,8314.94,7452,-862.94,5915738,4517896,4517896,0,658333,721405,,,29705,721405,29705,
Unit_1,3/1/2024,25695.58,26236.24,26212.62,0,Normal,51.3,0.09,6.51,0,0,8327.16,8280,-47.16,6008649,4049607,4049607,0,1219778,718564,,,32327,718564,32327,
Unit_1,3/2/2024,25695.58,23537.34,23523.21,2172.37,HighLoss,49.5,0.06,5.72,0,0,8326.58,8280,-46.58,5430318,3470684,3470684,0,1218594,713173,,,39489,713173,39489,
Unit_1,3/3/2024,25695.58,26407.41,26388.92,0,Normal,52.3,0.07,6.56,0,0,8324.00,8280,-44,5933970,4833993,4833993,0,347210,736523,,,27882,736523,27882,
Unit_1,3/4/2024,25695.58,25935.94,25915.19,0,Normal,52.3,0.08,6.43,0,0,8278.04,8280,1.96,5935410,5165967,5165967,0,0,752635,,,28438,752635,28438,
Unit_1,3/5/2024,25695.58,25942.93,25922.17,0,Normal,53.1,0.08,6.43,0,0,8284.67,8280,-4.67,5940607,5259718,5259718,0,0,661667,,,30807,661667,30807,
Unit_1,3/6/2024,25695.58,25940.12,25921.96,0,Normal,47.6,0.07,6.43,0,0,8286.69,8280,-6.69,5933246,5362984,5362984,0,5,549668,,,32138,549668,32138,
Unit_1,3/7/2024,25695.58,25944.16,25925.99,0,Normal,45,0.07,6.44,0,0,7770.91,8280,509.09,5879999,5174119,5174119,0,0,556778,,,160622,556778,160622,
Unit_1,3/8/2024,25695.58,26141.18,26122.88,0,Normal,46,0.07,6.49,0,0,6512.60,8280,1767.4,5872862,4901406,4901406,0,0,531626,,,451350,531626,451350,
Unit_1,3/9/2024,25695.58,26040.63,26019.79,0,Normal,42,0.08,6.46,0,0,7485.92,8280,794.08,5925453,5330803,5330803,0,0,580510,,,25714,580510,25714,
Unit_1,3/10/2024,25695.58,25909.36,25891.22,0,Normal,40,0.07,6.43,0,0,7047.91,8280,1232.09,5929124,5356312,5356312,0,0,558636,,,25721,558636,25721,
Unit_1,3/11/2024,25695.58,25934.88,25914.13,0,Normal,43,0.08,6.43,0,0,7836.52,8280,443.48,5914863,5329912,5329912,0,0,552807,,,43698,552807,43698,
Unit_1,3/12/2024,25695.58,26154.33,26136.02,0,Normal,48,0.07,6.49,0,0,8129.34,8280,150.66,5913829,5290663,5290663,0,0,558850,,,75897,558850,75897,
Unit_1,3/13/2024,25695.58,26383.3,26359.55,0,Normal,49,0.09,6.54,0,0,8288.29,8280,-8.29,5905814,5240836,5240836,0,627,572835,,,103097,572835,103097,
Unit_1,3/14/2024,25695.58,25951.08,25935.5,0,Normal,28.3,0.06,6.45,0,0,7162.08,8280,1117.92,5880674,4895426,4895426,0,202010,704448,,,90338,704448,90338,
Unit_1,3/15/2024,25695.58,25960.13,25941.95,0,Normal,51,0.07,6.45,0,0,8222.19,8280,57.81,5869687,4169659,4169659,0,963605,723846,,,24145,723846,24145,
Unit_1,3/16/2024,25695.58,25986.43,25968.23,0,Normal,52.1,0.07,6.45,0,0,8225.84,8280,54.16,5865737,3908730,3908730,0,1206159,737597,,,24804,737597,24804,
Unit_1,3/17/2024,25695.58,26290.47,26272.06,0,Normal,50.6,0.07,6.52,0,0,7731.45,8280,548.55,5853204,4614929,4614929,0,51084,689402,,,509310,689402,509310,
Unit_1,3/18/2024,25695.58,26391.43,26370.31,0,Normal,53.6,0.08,6.54,0,0,8179.14,8280,100.86,5923013,5338873,5338873,0,0,552536,,,43134,552536,43134,
Unit_1,3/19/2024,25608.3,25957.45,25936.68,0,Normal,50.9,0.08,6.44,0,0,0.00,8280,8280,5918351,5382663,5382663,0,0,523135,,,24061,523135,24061,
Unit_1,3/20/2024,25608.3,25965.21,25944.43,0,Normal,52.1,0.08,6.44,0,0,7691.50,8280,588.5,5890351,5044342,5044342,0,121849,647972,,,87709,647972,87709,
Unit_1,3/21/2024,25608.3,26014.96,25994.14,0,Normal,49.5,0.08,6.46,0,0,8376.86,8280,-96.86,5922179,5204340,5204340,0,0,698494,,,30867,698494,30867,
Unit_1,3/22/2024,25548.6,3599.07,3596.19,21952.41,HighLoss,48.5,0.08,0.82,0,0,0.00,8280,8280,1095326.51,789769,789769,0,173.83,92865.93,,,210958.75,92865.93,210958.75,
Unit_1,3/23/2024,25548.63,0,0,25548.63,HighLoss,0,0,0,0,0,0.00,8280,8280,0,34600,34600,0,0,0,,,0,0,0,
Unit_1,3/24/2024,25548.6,0,0,25548.6,HighLoss,0,0,0,0,0,0.00,8280,8280,0,5734,5734,0,0,0,,,0,0,0,
Unit_1,3/25/2024,25548.63,0,0,25548.63,HighLoss,0,0,0,0,0,0.00,8280,8280,0,0,0,0,0,0,,,0,0,0,
Unit_1,3/26/2024,25583.4,0,0,25583.4,HighLoss,0,0,0,0,0,87.61,8280,8192.39,0,0,0,0,0,0,,,0,0,0,
Unit_1,3/27/2024,25583.4,0,0,25583.4,HighLoss,0,0,0.001,0,0,42.79,8280,8237.21,0,144,144,0,0,0,,,0,0,0,
Unit_1,3/28/2024,25583.4,0,0,25583.4,HighLoss,0,0,0.0001,0,0,0.00,0,0,0,0,0,0,0,0,,,0,0,0,
Unit_1,3/29/2024,25583.4,0,0,25583.4,HighLoss,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,,,0,0,0,
Unit_1,3/30/2024,25583.4,0,0,25583.4,HighLoss,0,0,0,0,0,1.25,8280,8278.75,0,0,0,0,0,0,,,0,0,0,
Unit_1,3/31/2024,25583.4,0,0,25583.4,HighLoss,0,0,0,0,0,134.27,8280,8145.73,0,0,0,0,0,0,,,0,0,0,
Unit_1,4/1/2024,25583.4,0,0,25583.4,HighLoss,0,0,0,0,0,86.02,8280,8193.98,0,0,0,0,0,0,,,0,0,0,
Unit_1,4/2/2024,25583.4,0,0,25583.4,HighLoss,0,0,0,0,0,23.62,0,-23.62,0,0,0,0,0,0,,,0,0,0,
Unit_1,4/3/2024,25583.4,0,0,25583.4,HighLoss,0,0,0,0,0,29.86,0,-29.86,0,0,0,0,0,0,,,0,0,0,
Unit_1,4/4/2024,25583.4,0,0,25583.4,HighLoss,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,,,0,0,0,
Unit_1,4/5/2024,25583.4,0,0,25583.4,HighLoss,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,,,0,0,0,
Unit_1,4/6/2024,25583.4,7681.48,7694.284206,17889.11579,HighLoss,58.8,0.03,1.52,0,0,43.88,8280,8236.12,1167239,6787,6787,0,0,6,,,1161019,6,1161019,
Unit_1,4/7/2024,25583.4,6772.13,6786.570571,18796.82943,HighLoss,45,0.03,1.58,0,0,6657.62,8280,1622.38,1118215,137598,137598,0,0,123492,,,859001,123492,859001,
Unit_1,4/8/2024,25583.4,17728.47,17719.6,7863.8,HighLoss,47,0.05,4.4,0,0,8536.82,8280,-256.82,3945494,2988208,2988208,0,0,511908,,,447513,511908,447513,
Unit_1,4/9/2024,25583.4,25884.8,25869.26,0,Normal,54,0.06,6.44,0,0,8484.25,8280,-204.25,5745562,5178569,5178569,0,0,549045,,,29650,549045,29650,
Unit_1,4/10/2024,25583.4,25806.58,25791.09,0,Normal,69.2,0.06,6.4,0,0,8452.98,8500,47.02,6194811,5603413,5603413,0,0,566566,,,36497,566566,36497,
Unit_1,4/11/2024,25583.4,25794.54,25776.48,0,Normal,68.6,0.07,6.4,0,0,7972.95,8500,527.05,6171859,5589596,5589596,0,0,567714,,,26237,567714,26237,
Unit_1,4/12/2024,25583.4,24558.18,24538.53,1044.87,Normal,62.4,0.08,6.09,0,0,7837.65,8500,662.35,5739343,4598035,4598035,0,0,529655,,,623385,529655,623385,
Unit_1,4/13/2024,25583.4,25938.43,25917.68,0,Normal,60.8,0.08,6.44,0,0,8400.21,8500,99.79,6120569,5307345,5307345,0,0,558693,,,266456,558693,266456,
Unit_1,4/14/2024,25583.4,25912.5,25894.36,0,Normal,61.7,0.07,6.44,0,0,7958.39,8500,541.61,5963346.95,4901268,4901268,0,5245.1,677341,,,391431,677341,391431,
Unit_1,4/15/2024,25583.4,26218.92,26200.57,0,Normal,60.2,0.07,6.52,0,0,8414.29,8500,85.71,5974651,4713569,4713569,0,503416,742885,,,26727,742885,26727,
Unit_1,4/16/2024,25583.4,25923.5,25905.36,0,Normal,60,0.07,5.73,0,0,8402.83,8500,97.17,5969473,4504785,4504785,0,727989,718537,,,30113,718537,30113,
Unit_1,4/17/2024,25583.4,25964.73,25941.36674,0,Normal,59,0.09,6.45,0,0,8397.16,8500,102.84,5961322,4051127,4051127,0,1173421,723971,,,24722,723971,24722,
Unit_1,4/18/2024,25477.1,25303.56,25285.85,191.25,Normal,58.2,0.07,5.58,0,0,7430.10,8500,1069.9,5777854,4165786,4165786,0,817448,707975,,,98479,707975,98479,
Unit_1,4/19/2024,25477.1,25938.71,25899.81,0,Normal,58.4,0.15,5.73,0,0,8446.90,8500,53.1,5948903,4040962,4040962,0,1161661,700034,,,57981,700034,57981,
Unit_1,4/20/2024,25477.1,25939.77,25913.83,0,Normal,61.5,0.1,5.73,0,0,8429.75,8500,70.25,5947126,4359146,4359146,0,861934,710334,,,27466,710334,27466,
Unit_1,4/21/2024,25477.1,25353.28,25333,144.1,Normal,55.6,0.08,5.61,0,0,7783.12,8500,716.88,5791747,5040603,5040603,0,7798,719112,,,36000,719112,36000,
Unit_1,4/22/2024,25477.1,25887.21,25845.79,0,Normal,56.7,0.16,5.72,0,0,8378.21,8500,121.79,5983616,5114827,5114827,0,144034,710911,,,25605,710911,25605,
Unit_1,4/23/2024,25477.1,25786.7,25763.49,0,Normal,60.2,0.09,5.71,0,0,8361.91,8500,138.09,6024074,5316706,5316706,0,0,690778,,,28339,690778,28339,
Unit_1,4/24/2024,25477.1,25782.63,25733.64,0,Normal,52,0.19,5.7,0,0,8360.67,8500,139.33,6023469,5427491,5427491,0,0,583093,,,24626,583093,24626,
Unit_1,4/25/2024,25477.1,25768.73,25740.38,0,Normal,55,0.11,5.7,0,0,8356.16,8500,143.84,6032421,5469626,5469626,0,0,548925,,,25629,548925,25629,
Unit_1,4/26/2024,25477.1,25774.63,25743.7,0,Normal,55,0.12,5.7,0,0,8355.76,8500,144.24,6039144,5467026,5467026,0,0,557127,,,26762,557127,26762,
Unit_1,4/27/2024,25477.1,25749.64,25718.74,0,Normal,47,0.12,5.7,0,0,8358.24,8500,141.76,6041098,5469261,5469261,0,0,559500,,,24093,559500,24093,
Unit_1,4/28/2024,25477.1,25746.92,25723.75,0,Normal,44,0.09,5.7,0,0,8350.21,8500,149.79,6039747,5478249,5478249,0,0,550778,,,22442,550778,22442,
Unit_1,4/29/2024,25477.1,25762.08,25736.32,0,Normal,46,0.1,5.7,0,0,8351.59,8500,148.41,6045627,5476567,5476567,0,0,556701,,,24059,556701,24059,
Unit_1,4/30/2024,25477.1,25724.91,25701.76,0,Normal,49,0.09,5.7,0,0,8356.32,8500,143.68,6037651,5465303,5465303,0,0,561427,,,22637,561427,22637,
Unit_1,5/1/2024,25477.2,25881.62,25860.92,0,Normal,45,0.08,5.72,0,0,8348.88,8500,151.12,6044605,5480229,5480229,0,0,552901,,,23188,552901,23188,
Unit_1,5/2/2024,25477.2,25761.85,25743.82,0,Normal,43,0.07,5.7,0,0,8314.54,8350,35.46,6104983,5483080,5483080,0,0,610136,,,23452,610136,23452,
Unit_1,5/3/2024,25477.2,25720.38,25702.37,0,Normal,41,0.07,5.7,0,0,8332.23,8350,17.77,6042263,5463568,5463568,0,0,566461,,,23893,566461,23893,
Unit_1,5/4/2024,25477.2,25735.18,25717.17,0,Normal,46,0.07,5.7,0,0,8312.41,8350,37.59,6034382,5471037,5471037,0,0,551223,,,23826,551223,23826,
Unit_1,5/5/2024,25477.1,25799.55,25776.33,0,Normal,45,0.09,5.71,0,0,8286.66,8350,63.34,6026786,5452413,5452413,0,0,562814,,,23070,562814,23070,
Unit_1,5/6/2024,25477.1,25844.63,25823.95,0,Normal,41,0.08,5.71,0,0,7728.02,8350,621.98,5908898,4750914,4750914,0,55176,695765,,,418516,695765,418516,
Unit_1,5/7/2024,25477.1,25874.45,25856.33,0,Normal,50,0.07,5.72,0,0,8299.68,8350,50.32,5946500,5046404,5046404,0,168917,719181,,,23477,719181,23477,
Unit_1,5/8/2024,25477.1,25890.07,25871.94,0,Normal,48.6,0.07,5.73,0,0,8292.87,8350,57.13,5939973,5196498,5196498,0,19035,712972,,,22949,712972,22949,
Unit_1,5/9/2024,25477.1,25846.21,25828.12,0,Normal,51.4,0.07,5.71,0,0,7799.41,8350,550.59,5917414,4636112,4636112,0,451350,705343,,,136074,705343,136074,
Unit_1,5/10/2024,25477.1,25876.06,25857.94,0,Normal,50.4,0.07,5.72,0,0,7279.87,8350,1070.13,5911555,4010632,4010632,0,1199292,688708,,,24375,688708,24375,
Unit_1,5/11/2024,25477.1,25875.55,25857.43,0,Normal,48.8,0.07,5.72,0,0,8321.18,8350,28.82,5910191,3991150,3991150,0,1213028,694026,,,23445,694026,23445,
Unit_1,5/12/2024,25477.1,26031.78,26013.56,0,Normal,51.4,0.07,5.76,0,0,8317.55,8350,32.45,5913646,4004061,4004061,0,1201467,693968,,,25577,693968,25577,
Unit_1,5/13/2024,25477.1,20709.33,20692.77,4784.33,HighLoss,54,0.08,4.51,0,0,5498.29,8350,2851.71,4901861,2911305,2911305,0,982180,535092,,,483926,535092,483926,
Unit_1,5/14/2024,25477.1,19510.7,19497.04,5980.06,HighLoss,47.6,0.07,4.3,0,0,3687.86,8350,4662.14,4458614,3255518,3255518,0,31565,505944,,,676873,505944,676873,
Unit_1,5/15/2024,25477.1,26227.01,26208.66,0,Normal,48.2,0.07,5.8,0,0,8361.53,8350,-11.53,5898937,4538521,4538521,0,646346,701200,,,24376,701200,24376,
Unit_1,5/16/2024,25477.1,25972.12,25951.34,0,Normal,51.2,0.08,5.74,0,0,8321.08,8350,28.92,5890181,4235449,4235449,0,946804,692644,,,26759,692644,26759,
Unit_1,5/17/2024,25477.1,25860.77,25840.08,0,Normal,48.5,0.08,5.71,0,0,8304.94,8350,45.06,5900616,4036713,4036713,0,1155442,694683,,,25212,694683,25212,
Unit_1,5/18/2024,25477.1,25833.42,25815.33,0,Normal,55.5,0.07,5.71,0,0,6117.85,8350,2232.15,5900492,4229115,4229115,0,880951,684216,,,117672,684216,117672,
Unit_1,5/19/2024,25477.1,25848.72,25830.62,0,Normal,51.3,0.07,5.71,0,0,8367.36,8350,-17.36,5902236,4013543,4013543,0,1183906,690787,,,25638,690787,25638,
Unit_1,5/20/2024,25477.1,25861.47,25843.37,0,Normal,49.8,0.07,5.71,0,0,8426.83,8420,-6.83,5896232,3978783,3978783,0,1208801,696076,,,24167,696076,24167,
Unit_1,5/21/2024,25477.1,25846.9,25828.81,0,Normal,54.7,0.07,5.71,0,0,7920.56,8420,499.44,5883778,3980470,3980470,0,1137712,718081,,,59108,718081,59108,
Unit_1,5/22/2024,25477.1,25874.84,25848.97,0,Normal,45,0.1,5.72,0,0,8436.42,8420,-16.42,5893131,4363032,4363032,0,822018,694950,,,24727,694950,24727,
Unit_1,5/23/2024,25477.1,25835.43,25817.35,0,Normal,48.3,0.07,5.71,0,0,8429.28,8420,-9.28,5886608,3979171,3979171,0,1204263,691259,,,23485,691259,23485,
Unit_1,5/24/2024,25477.1,25833.68,25815.6,0,Normal,47.3,0.07,5.71,0,0,8424.07,8420,-4.07,5889324,3990655,3990655,0,1196057,690963,,,23194,690963,23194,
Unit_1,5/25/2024,25477.1,25827.88,25807.22,0,Normal,27.5,0.08,5.71,0,0,8423.99,8420,-3.99,5888589,3968747,3968747,0,1198251,709229,,,23944,709229,23944,
Unit_1,5/26/2024,25477.1,25821.48,25803.4,0,Normal,53.6,0.07,5.71,0,0,8432.74,8420,-12.74,5914738,5167420,5167420,0,18910,712001,,,28016,712001,28016,
Unit_1,5/27/2024,25477.1,25808.68,25790.62,0,Normal,51.9,0.07,5.71,0,0,8439.61,8420,-19.61,5909462,5173178,5173178,0,0,719003,,,28938,719003,28938,
Unit_1,5/28/2024,25477.1,25826.36,25810.87,0,Normal,48.2,0.06,5.71,0,0,8430.84,8420,-10.84,5893677,5172435,5172435,0,0,709740,,,23079,709740,23079,
Unit_1,5/29/2024,25477.1,25922.86,25904.71,0,Normal,36,0.07,5.73,0,0,8433.91,8420,-13.91,5870092,5141581,5141581,0,0,715070,,,25033,715070,25033,
Unit_1,5/30/2024,25477.1,25912.72,25891.99,0,Normal,58,0.08,5.73,0,0,8433.75,8420,-13.75,5880726,5115364,5115364,0,0,748025,,,28922,748025,28922,
Unit_1,5/31/2024,25477.1,24900.2,24880.28,596.82,Normal,45,0.08,5.53,0,0,8441.52,8420,-21.52,5752575,5032311,5032311,0,0,707661,,,24169,707661,24169,
Unit_1,6/1/2024,25477.1,25809.31,25791.24,0,Normal,39,0.07,5.71,0,0,8245.92,8420,174.08,5910543,5015854,5015854,0,0,701733,,,204545,701733,204545,
Unit_1,6/2/2024,25477.1,25811.4,25793.33,0,Normal,70,0.07,5.71,0,0,8384.44,8420,35.56,5929156,5184553,5184553,0,0,732193,,,24047,732193,24047,
Unit_1,6/3/2024,25477.1,25823.22,25802.56,0,Normal,75,0.08,5.71,0,0,8389.15,8420,30.85,5926072,5197510,5197510,0,0,716681,,,23508,716681,23508,
Unit_1,6/4/2024,25477.1,25825.29,25809.8,0,Normal,72,0.06,5.71,0,0,8395.86,8420,24.14,5930169,5201730,5201730,0,0,715398,,,24685,715398,24685,
Unit_1,6/5/2024,25477.1,25818.24,25800.16,0,Normal,58.8,0.07,8.11,0,0,8391.47,8420,28.53,5927462,5191048,5191048,0,0,723132,,,24877,723132,24877,
Unit_1,6/6/2024,25477.1,25803.05,25782.41,0,Normal,57.6,0.08,8.11,0,0,8387.25,8420,32.75,5920805,5186807,5186807,0,0,721355,,,24242,721355,24242,
Unit_1,6/7/2024,25477.1,24189.04,24169.69,1307.41,Normal,60.4,0.08,7.74,0,0,8382.62,8420,37.38,5481496,4578468,4578468,0,1,627574,,,286693,627574,286693,
Unit_1,6/8/2024,25477.1,23264.89,23248.6,2228.5,HighLoss,59.8,0.07,7.47,0,0,8381.00,8420,39,5257863,4340585,4340585,0,0,580755,,,347743,580755,347743,
Unit_1,6/9/2024,25477.1,25818.06,25799.99,0,Normal,60.2,0.07,8.11,0,0,8389.24,8420,30.76,5922871,5181958,5181958,0,0,728818,,,23337,728818,23337,
Unit_1,6/10/2024,25477.1,25963.43,25929.68,0,Normal,64,0.13,8.15,0,0,8384.91,8420,35.09,5922273,5194181,5194181,0,0,715391,,,23944,715391,23944,
Unit_1,6/11/2024,25477.1,23849.15,23830.07,1647.03,Normal,59.7,0.08,7.55,0,0,8386.11,8420,33.89,5499442,3798894,3798894,0,982506,703002,,,26253,703002,26253,
Unit_1,6/12/2024,25474.2,21785.11,21769.86,3704.34,HighLoss,56.3,0.07,7.27,0,0,8384.20,8420,35.8,5056492,3134149,3134149,0,1200202,708624,,,24764,708624,24764,
